,0,1,2,3,4,5,6,7,8,val
4100,X,O,X, , , ,O, , ,0.6034685124065572
4101,X, ,X, , ,O,O, , ,0.9294599311315195
4102,X, ,X, , , ,O,O, ,0.895662490935114
4103,X, ,X, ,O, ,O,O,X,0.8970073732701621
4104,X, ,X,X,O,O,O,O,X,0.9499999596040203
4105,X, ,X,X,O, ,O,O,X,-0.724560546875
4106,X, ,X, , , ,O,O,X,0.274275390625
4107,O,X, ,X,O,X,X,O, ,-0.9438135266681001
4108,O, ,X,X,O,X,X,O, ,-0.8548927307128906
4109,O,X,O,X,O,X,X,O, ,0.0
4110,O, , ,X,O,X,X,O, ,-0.68833251953125
4111,O,O,X,X, ,X,X,O, ,0.0
4112,O,O,X, , ,X,X,O,X,0.68359375
4113,O,O,X, , ,X,X,O, ,0.54921875
4114, ,O,X, , ,X,X,O, ,-0.06828124999999999
4115, ,O, ,X,O,X,X,O, ,-0.9998660634323725
4116, , ,O,X,O,X,X,O, ,0.634384765625
4117, , , ,X,O,X,X,O,O,0.2375
4118, ,X,O, , ,X,X,O, ,0.0
4119, , ,O,X, ,X,X,O, ,0.771720322149992
4120, ,X,O,O, ,X,X,O,X,0.0
4121,X,O,O,O, ,X,X,O,X,0.8231903076171875
4122, , ,X,O,O,X,X,O,X,0.99976189054644
4123, , ,X,O,O,X,X,O, ,0.890939918262884
4124,X,O, ,X,X,O,X, ,O,0.9436864852905273
4125, , ,X, , , ,O,X,O,0.7082383964157736
4126, ,X,X,X,O, ,O,X,O,-0.9373047120403498
4127, , ,O,O,X,O,X,X, ,0.7376920900121331
4128,O,X, ,X, ,O, , ,X,0.0
4129,O, ,X,X, ,O, , ,X,5.693328983370251e-05
4130,O,O,X,X, ,O, , ,X,0.6509723300933836
4131,O, ,X,X,O,O, , ,X,6.982378871676975e-07
4132,O, ,X,X, ,O,O, ,X,0.0
4133,O,X, ,X,O, , , ,X,-0.00926790877226147
4134,O, , ,X,O, ,X, ,X,-0.12026650180771531
4135,O, , ,X,O, , ,X,X,0.008308949218342052
4136,O,X,X,X,O,X,O,O,X,0.9999999999999429
4137, ,O, ,O, , ,X,X,X,0.4375
4138, ,O, ,O,X, ,X,X,O,0.9343660517500098
4139,O,X, ,X,O,O,X, , ,0.006387164726666434
4140, ,X, ,X,O,O,X,O, ,0.6875626449584961
4141, ,X, ,X,O,O,X, ,O,0.47582746598869563
4142,X,X,O,X,O,O,X, , ,0.9999999957429903
4143, ,X,O,X,O,O,X,X, ,-0.6494140625
4144, ,X,O,X,O,O,X, ,X,0.8974119666224214
4145,O,X,O, ,X, ,X,X,O,0.9999999998651535
4146,O,O,X,X, , , , ,X,0.5747849030013662
4147,O,O, ,X, , ,X, ,X,-0.41562499999999997
4148,O,O,X,X, ,X,O, ,X,0.68359375
4149,O,O, ,X,X,X,O, ,X,0.99976189054644
4150,O,X, ,O, , ,X,X, ,-0.21434374999999997
4151,O, , ,O, , ,X,X,X,0.68359375
4152, ,O,X, , ,X, ,O,X,0.999247456541835
4153, ,O, ,X, ,X, ,O,X,-0.26397521972656246
4154, ,O, ,O,X,X, ,O,X,0.9221333391615189
4155, ,O, , ,X,X,O,O,X,0.896502161026001
4156,O,O,X, ,X,X, ,O,X,0.4375
4157,O,O, ,X,X,X, ,O,X,0.9762427359819412
4158,O, ,X,X, , ,O,O,X,0.724560546875
4159,O,X, ,X, ,O,O, ,X,0.12147466532038115
4160,O,X, ,X, , ,O,O,X,0.5860961914062499
4161,O,X, ,X, ,O,O,X,X,0.0
4162,O,X,X,X,O,O,O, ,X,0.0
4163,O,O,X,X,O, ,X,O,X,-0.999999986545747
4164,O,O,X,X,O, ,X, ,X,-0.6595118713378906
4165, , ,O,X, ,O,X, ,X,0.0
4166,O, ,O,X, ,X,X, , ,-0.7831106667715974
4167,O,X,O,X,O, ,X, , ,-0.12682330611314951
4168,O,X,O,X, , ,X,O, ,9.310613114992922e-09
4169,O,X,O,X,O,X,X, ,O,-0.9999999998988651
4170,O,X,O,X,O,X,X, , ,-0.9468106559359436
4171, ,X,X,O,O, ,O, ,X,0.8231903076171875
4172, ,X,X, ,O, ,O,O,X,0.8956471649468876
4173,X, , , ,O,O,X,X, ,-0.7474780411476968
4174, , ,X, ,O,O,X,X, ,-0.9395470116593028
4175, , , , ,O,O,X,X,X,0.9999999999999818
4176,O,O, ,X, ,O, ,X,X,0.6494140625
4177,O, , ,X, ,O,O,X,X,0.0009192267442263386
4178,O,X,O,X,O,O, ,X,X,0.9446441753920226
4179,O,X,O,X,O,O,X,X,X,0.9999999999241489
4180,O,X, ,X,O,O, ,X,X,4.0580411843278155e-08
4181, ,O,X, , ,X,O, ,X,0.9998660634323725
4182,X,X,O,O,O, , ,X,X,-0.9330729493871331
4183, ,X,O,O,O,X, ,X,X,-0.8748502226057462
4184, ,X,O,O,O, ,X,X,X,0.9943622898863396
4185, ,X,O,O,O,X,O,X,X,-0.9996825207285867
4186, ,X,O,O,O, , ,X,X,0.06828124999999999
4187,O,X, , ,X,X,O, , ,-0.7656305956840515
4188,O,X, ,X,X, ,O,O, ,0.6239038660690923
4189,O,X, ,X,X,X,O, ,O,0.7626953125
4190, ,O, ,O, , ,X, ,X,0.8571382193999806
4191,O,X, ,O, ,O,X, ,X,0.37510156249999993
4192, ,X,O,O, ,O,X, ,X,0.37510156249999993
4193, ,X, ,O,O,O,X, ,X,-0.9999999924319827
4194, ,X, ,O, ,O,X,O,X,0.37510156249999993
4195,O,X,X,O,X,O,X,O,X,0.9999996814440681
4196,X,O,O,X,X, ,X,O, ,0.7626953125
4197, ,O,O,X,X,X,X,O, ,0.996828788061066
4198,X,O,O,X, , , , ,X,0.4765142190541142
4199,X,O,O, , ,X, , ,X,-0.565571807861328
4200,O,O, , , ,X, ,X,X,-0.41562499999999997
4201, , , ,X,O,O,X, ,X,0.8920390991992946
4202,X,X,O, ,O,X,X,O,O,0.9499999987204026
4203,O, , ,X,X,O,X,X,O,-0.634384765625
4204,O,X, ,O, , ,X,X,O,0.0
4205,O,X, , , ,O,X,X,O,0.0
4206,X, , , ,O, ,X,X,O,-0.00011392740929934447
4207, ,X, , ,O, ,X,X,O,-0.948631264460706
4208, , , , ,O,X,X,X,O,-0.949568904273915
4209,X,O,X,O,X,O,O,X, ,0.9487290377150991
4210, ,O,X, , , ,O,X, ,0.4665910720096887
4211,X, ,X,X,O,O,O, ,X,1.7191357804681311e-15
4212, ,X,O,O,O,X,X,O,X,0.0
4213,X,O,X, ,O, , ,O,X,-0.9999999968072427
4214,O,X, ,O, ,X,X, , ,0.61163312540194
4215,O,X, ,O, , ,X, ,X,0.5981487643362546
4216,O,X,X,O,X, ,X, ,O,0.9999821216263793
4217,X, , ,O,X, ,O,X,O,0.9353197178346617
4218,X, , , ,X,O,O,X,O,0.9495978595895431
4219,O, ,X, , ,X,X,O, ,0.08178906250000001
4220,O, , ,X, ,X,X,O, ,-0.27555334472656245
4221, ,X,O,O, ,O,X,X, ,0.0
4222, ,O, ,X,O, , ,X,X,0.22573223886337565
4223,O,O,O,X, , ,X, ,X,-0.9924830531817861
4224,O, ,O,X, ,O,X, ,X,0.7797462463378906
4225,O, ,O,X, , ,X,O,X,0.0
4226,O,X, ,O,X,X,O,O,X,-0.99976189054644
4227,O,X, , ,X,X,O,O,X,-0.9220703664887696
4228, ,X, ,O,O,X, ,X, ,-0.8448065530274983
4229, ,X, ,O,O, , ,X, ,-0.8255922984576027
4230, ,X,O,X,X,O, , ,O,-0.9995766943047821
4231, ,X, ,X,X,O, ,O,O,-0.7418743896484374
4232,X, ,O,X, , ,O, ,X,-0.71479150390625
4233,X, ,O, , ,X,O, ,X,-0.54921875
4234,X,X,O,O, , ,O, ,X,0.2375
4235,X,X,O, , , ,O,O,X,0.6168229441642761
4236,X,X, , ,O, ,X, ,O,0.9019906221467546
4237, ,O,X,O,X,X,O,X,O,0.0
4238,X, ,O,O,O,X, , ,X,0.00019842228920642692
4239,X, ,O, ,O,X,O, ,X,-0.9999992449044581
4240,X, ,O, ,O,X, ,O,X,-0.5217578125
4241,X, ,O,X,X,O,O,X,O,-0.9999682162246744
4242, ,X,X, ,X,O,O,X,O,0.9982161932843496
4243,O, ,X, ,O,O,X, ,X,0.9459811799892738
4244, ,O,X, ,O,O,X, ,X,0.10668945312499997
4245, , ,X,O,O,O,X, ,X,-0.9999999957429903
4246, ,X,X, ,O,O,X,O,X,-0.9304476892226375
4247, , ,X,X,O,O,X,O,X,-0.919288428794971
4248,O, ,X,X,O,O,X,O,X,0.0
4249,X,X,O, ,O,O,X,O,X,0.9499999042465666
4250,X,X,O,X,O,O,X,O,X,0.9999999999999998
4251,X,X,O, , ,O,X,O,X,0.8347360706329345
4252,X,O, ,O,X,X, ,O,X,0.4375
4253, ,O, ,O,X,X,X,O,X,0.68833251953125
4254,X, ,O,X, , ,O, , ,0.8549161104976026
4255,X, , ,X, ,O,O, , ,-0.026399466780805146
4256, ,X,X,O,O,O, , ,X,-0.999999997605432
4257, ,X,X, ,O,O, ,O,X,0.883279918320477
4258,O, ,O, ,O,X, ,X,X,0.7879550883169285
4259, , ,O,O,O,X, ,X,X,0.8763513083457946
4260, , ,O, ,O,X,O,X,X,-0.9999999968072427
4261,O, ,O, ,O,X,X,X,X,0.9999999244051841
4262,X,O,O, , ,X,O, ,X,0.19352539062499996
4263,X, ,O,O, ,X,O, ,X,0.54921875
4264,X,X, ,O,O, , , ,X,-0.8577470684156875
4265,X,X,O,O,O,X, , ,X,-0.7540063212524988
4266, ,X, ,O,O, , , ,X,0.2204694586446196
4267,O, , ,X,O, ,X, , ,-0.25491171305422494
4268, ,O, ,X,O, ,X, , ,0.9498508660790592
4269, , , ,X,O,O,X, , ,0.94999831073144
4270, , , ,X,O, ,X,O, ,0.9496070826709908
4271,O,O, ,X,O, ,X,X, ,0.7106467056274414
4272,O, ,O,X,O, ,X,X, ,0.7285673809051514
4273,O, , ,X,O,O,X,X, ,0.8548927307128906
4274,X,O,X, ,O, ,X, , ,-0.9485214826769783
4275,X,O, , ,O,X,X, , ,-0.9178254499698971
4276,O, ,O, ,X,O,X,X, ,0.0
4277, , ,O, , ,O,X,X, ,0.2887109375
4278,O,X, ,X,O,X, , ,O,-0.578125
4279, ,X,O,X,O,X, , ,O,-0.833169425000332
4280, ,X, ,X,O,X,O, ,O,-0.9024838647678073
4281,X,X,O,X,O,X,O, ,O,-0.9976215910457995
4282,O,O, ,X,O, , ,X,X,0.9469873486580127
4283, ,O, ,X,O, ,O,X,X,8.226840637269195e-05
4284,X,O,O,X,O, , ,X,X,-0.201875
4285, ,X,O,X, ,O, , , ,0.5782148647904395
4286, ,X, ,X,O,O, , , ,0.8476142592130219
4287, ,X, ,X, ,O,O, , ,0.5319177788767051
4288,X,X, ,X, ,O,O, , ,-0.5725322509765625
4289, ,X,X,X, ,O,O, , ,0.0005525622884731197
4290, ,X, ,X, ,O,O, ,X,0.0
4291,X,X,O,X,X,O,O, , ,-0.43900390624999996
4292, ,X,O,X,X,O,O,X, ,0.9999821216263793
4293,X,X, ,X,O,O, ,O, ,0.8176952209472657
4294,X,X, ,X,O, ,O,O, ,0.8548927307128906
4295,X,X,O,X,O, ,X,O, ,0.9999999992423437
4296,O, , ,X,O,X,O,X, ,-0.8659948866690039
4297, , ,O,X,O,X,O,X, ,-0.68359375
4298, , , , ,X,X,O,O, ,0.9325227230909804
4299,X, , , ,X,X,O,O, ,-0.54921875
4300,X,X, ,O,X, ,O,X,O,0.9999982101439007
4301,X,X,O,O,X,X,O, ,O,0.9483053836201322
4302,X,O,O,X, , ,O,X, ,0.8090932003259657
4303,X,O, ,X, ,X,O,X,O,0.0
4304,X,O,X,O,X, ,X, ,O,0.9999999999975973
4305,O, ,O,X,X, ,X, ,O,0.948496358942629
4306, ,O,O,X,X, ,X, ,O,0.0
4307, , ,O,X,X,O,X, ,O,-0.9999995752587576
4308,X,O,X, , , ,O,X, ,8.639105063706912e-07
4309,X,O, , , ,X,O,X, ,-0.058239804436569106
4310,X,O,O, , , ,O,X,X,0.580044464111328
4311,X,X, ,O, , ,O,X, ,0.45348585732874924
4312,X, ,X,O, , ,O,X, ,0.45809762372970575
4313,X, ,O,O, ,X,O,X, ,0.565571807861328
4314,X, , ,O,O,X,O,X, ,0.7971168699323791
4315,X, , ,O, ,X,O,X,O,0.7251795649528503
4316,X,X,O,O, ,X,O,X, ,-0.08609374999999997
4317,X, ,O,O, ,X,O,X,X,-0.6494140625
4318,X,X, , , ,O,O,X, ,-0.15300195312499998
4319,X, ,X, , ,O,O,X, ,0.005223078580883398
4320,X,O,X,O,X,O, , ,X,0.999999968108437
4321,X,O,X, , ,X, ,O,O,0.0
4322,X, ,X,O,X,X, ,O,O,-0.8231903076171875
4323,X, , , , ,X, ,O,O,0.4670907002675532
4324, ,X,O,X,O, , , , ,0.2013503516171059
4325, ,X, ,X,O, ,O, , ,0.3908721380661628
4326, ,X,O,X,O, ,X, ,O,0.724560546875
4327, ,X, ,X,O, ,X,O,O,0.41562499999999997
4328,X,X, ,X,O,O,X, ,O,0.99976189054644
4329, ,X, ,X,O,O,X,X,O,-0.6494140625
4330,X,X,X,O, , ,O, , ,0.996828788061066
4331, ,X,X,O, , ,O,X, ,-0.41562499999999997
4332, ,X,X,O,O, ,O,X, ,0.41562499999999997
4333, ,X,X,O, , ,O,X,O,0.724560546875
4334, ,X,X,O, , ,O, , ,0.4843266296386719
4335,O,X,O, , ,X, , , ,0.4798748764744214
4336, ,X,O, , ,X,O, , ,0.5880196552038192
4337, ,X,O, ,O,X, ,X, ,-0.9498596906974139
4338,O,X,O,X,O,X, , , ,-0.7213749891108987
4339, ,X,O,X,O,X,O, , ,-0.9943622898863396
4340, ,X,O,X,O,X, ,O, ,0.10557060821178356
4341,X,X,O,O, , , ,X,O,0.41562499999999997
4342,X,X,O, ,O, , ,X,O,-0.8799116402153403
4343,X,X,O, , , ,O,X,O,0.724560546875
4344,X,O,O,O, ,X,X,X, ,0.0
4345,X,O,O,O, , ,X,X, ,0.54921875
4346,X,X, ,O,O, ,O,X,X,-0.54921875
4347,X,X, ,O,O, ,O,X, ,0.3934202575683593
4348, , , ,X,O,X,O, , ,-0.7852212402216042
4349, , , ,X,O,X, ,O, ,-0.5802076469865737
4350,O, ,O,X,O,X,X, , ,-0.9024996166710288
4351, ,O,O,X,O,X,X, , ,0.2375
4352, , ,O,X,O,X,X, ,O,0.8548927307128906
4353,X,O,O,X,O,X,X, , ,0.996828788061066
4354, ,X,O,X,O, , , ,X,-0.9083190566077359
4355,O, , ,X,O,X, ,X,O,-0.9999761621685057
4356,O, ,X,X,O, , ,X,O,-0.9998660634323725
4357,O, ,X,X,O,O,X,X, ,-0.9486242270262664
4358,O, ,X,X,O,O, ,X,X,2.3229241814392846e-06
4359,O,O,X,X,O,O, ,X,X,0.9499999946077875
4360,O, , ,X,O, ,O,X,X,0.008743819512840766
4361,X,X,O, ,O,O,O,X,X,-0.999247456541835
4362,X,X, ,O,O,O,O,X,X,-0.25
4363,X, , ,O,X,X,O,O, ,0.579149028865686
4364,X,X, ,O,X,X,O,O, ,-0.54921875
4365,X, , ,O,X,X, ,O, ,-0.12806050300598143
4366,X, , ,O,X,O,O,X, ,0.9307094910615124
4367,X, , , ,O,X,O,X,O,1.3551352429047893e-20
4368,X, ,X,O,X, ,O,O, ,0.9452178163125134
4369,X, ,X, ,X,O,O,O, ,0.9491555338906199
4370,X, , ,X,O,X,O, , ,-0.94550791861796
4371,X,X, ,X,O,X,O,O, ,-0.78092041015625
4372,X, ,X,X,O,X,O,O, ,-0.54921875
4373, ,X, ,X,O,O, , ,X,0.2308076188478141
4374, ,X,X,X,O,O,X,O, ,0.0
4375, ,X,X,X,O,O, ,O,X,0.19276253669591092
4376,O,X, ,X, ,O, ,O,X,0.0
4377, ,X,O,X, ,O, ,O,X,0.7429292526245116
4378, ,X, ,X,O,O, ,O,X,0.8128679128857461
4379, ,X, ,X, ,O,O,O,X,0.0
4380, ,X,X,X, ,O,O,O,X,0.0009540062582959763
4381, ,X,X,X,O,O,O,O,X,0.9499999999871751
4382,X,X, ,O, ,O,O,X, ,0.6494140625
4383,X,X, , ,O,O,O,X, ,0.06828124999999999
4384,X,X, , , ,O,O,X,O,0.598455352783203
4385,X,X, ,X, ,O,O,X,O,-0.41562499999999997
4386,X,X, , ,X,O,O,X,O,0.9998995475742793
4387,X,X, ,X, , ,O, ,O,-0.7962432479858398
4388,X,X,O,X, ,O,O,X, ,-0.6494140625
4389,X,X,O, , ,O,O,X,X,-0.54921875
4390,X,X,O,O, ,O,O,X,X,0.2375
4391,X,X, ,O,O, , ,X,O,0.47128906249999997
4392,X,X, , ,O,O, ,X,O,0.2375
4393,X,X, , ,O, ,O,X,O,0.6494140625
4394,X,X, , ,O, , ,X,O,-0.8170191121303249
4395, ,O, ,X, ,X,O, ,X,0.17697460937499998
4396, ,O,O,X,X, ,O, ,X,0.8714685754558468
4397, ,O, ,X,X,O,O, ,X,0.9485398938139502
4398, ,O, ,X,X, ,O,O,X,0.8459175026164156
4399, ,O,X,X,X,O,O, ,X,0.0
4400,X, ,X,O,X,O,O,X, ,0.8986839749668161
4401,X,X,O,O, , ,O,X,X,-0.06828124999999999
4402,X,X,O,O,O, ,O,X,X,-0.9924830531817861
4403,X,X,O,O,X,O,O,X,X,0.25
4404,X, ,O,O, , ,O,X,X,-0.0648671875
4405,X,O,O,X,X, ,X, ,O,0.9999576216328991
4406,X,O,O, ,X, ,X,X,O,-0.9467859185613415
4407,X,X,O,O,O, , , ,X,-0.9015189759863421
4408,X,X, ,O,O,O, , ,X,-0.822021484375
4409,X,X, ,O,O, , ,O,X,0.8548927307128906
4410,X,X,X,O,O, , ,O,X,0.9957717174147547
4411,X,X, ,O,O,X, ,O,X,0.0
4412, ,X, ,X,O,X, ,O, ,-0.7549997025430202
4413, ,X,O,X,O,O,X,O,X,0.9499999999696003
4414, ,X, ,X,O,O,X,O,X,0.22563109634190265
4415,X,O, ,O, , , ,X, ,0.7709160591694711
4416,X, , ,O, ,O, ,X, ,0.5534422607421874
4417,X, , ,O, , , ,X,O,0.5383424255660456
4418,X,X, ,O, , , ,X,O,0.616943359375
4419,X,X, ,O, ,X,O,X,O,0.8904394764383323
4420,X,O,O,X,O, ,O,X,X,-0.9998660634323725
4421,X,O,O,X, ,O,O,X,X,0.8231903076171875
4422,X,O,O,X, , ,O,X,X,-0.39884750366210936
4423,X,O,O, ,X,O,X, , ,0.9258084234991111
4424,X,O,O, ,X,O,X, ,X,0.9899774042423815
4425,X,X,X,X, ,O,O,O, ,0.9762427359819412
4426,X,X, ,X, ,O,O,O, ,0.54921875
4427,O,X,X,O,O,X, , ,X,0.9999999760813278
4428,O,X, ,O,O,X,X, ,X,0.9019906221467546
4429,O,X, ,O,O,X, ,X,X,-0.2375
4430,X, ,O,X, ,O, , , ,0.896494106745231
4431,X,X,O,X,O,O, , ,X,-0.5625328707695008
4432,X,X,O, ,O,O, ,X,X,-0.878669548034668
4433,X,X,O,O,O,O, ,X,X,-0.578125
4434,X,X,X,X,O,O,O, , ,0.9999999433038881
4435,X,X,O,X, ,O,X,O, ,0.86651611328125
4436, ,X,O,X, ,O,X,O,X,0.0
4437, ,X, ,X, ,O,X,O, ,-0.012751680110701158
4438, ,X,O,X,O, ,X,O, ,0.8231903076171875
4439, ,X,O,X,O,X,X,O, ,0.0
4440, ,X,O,X,O, ,X,O,X,0.1269140625
4441, , , ,X,X,O,O, , ,-0.20341149147450546
4442, , , ,X,X, ,O,O, ,0.9410270989974812
4443, , ,X,X,X,O,O, , ,-0.16402118211569433
4444,X,X, ,X,X,O,O,O, ,-0.5270221614837646
4445, ,X,X,X,X,O,O,O, ,-0.8231903076171875
4446,X,X,O,X, ,O, , , ,-0.5780249023437499
4447, ,X,O,X, ,O, , ,X,0.36213515523225065
4448,X,X,O,X,O,O, , , ,0.8168498229980469
4449,X,X,O,X, ,O,O, , ,-0.6776241455078125
4450,X,X,O,X, ,O, , ,O,-0.8998870849609375
4451,X,X,O,X,X,O, ,O, ,-0.78092041015625
4452,X,X,O,X, ,O, ,O,X,0.8739120922982693
4453,O, ,X,X, , , ,O,X,-0.16075781249999999
4454,O, ,O,X, ,X, ,O,X,0.724560546875
4455,O, , ,X, ,X,O,O,X,0.78092041015625
4456,O,X,O,X, ,X, ,O,X,4.261697234618286e-06
4457,X, , , ,X,X,O,O,O,-0.9999682162246744
4458,X, , ,X,O,O,O,X, ,8.926720679592619e-05
4459,X,O, ,X,O,O,O,X,X,0.0
4460, ,X,X,X,O, ,O, , ,-0.1963778346871612
4461, ,X, ,X,O,X,O, , ,-0.8302164876833557
4462, , ,X,X, ,O,O, ,X,6.507215460282851e-08
4463, , ,O,X,X,O,O, ,X,0.9495362597314608
4464,O,X, ,X,O,X, , , ,-0.855159720483053
4465,O,X, ,X,O,X,O, , ,-0.9017868710054564
4466,O,X, ,X,O,X, ,O, ,0.028611436843872066
4467,O,X,X,X,O,X, ,O, ,-0.9098766207695007
4468, ,X,O,X,X, ,O, ,O,0.78092041015625
4469, ,X,O,X,X, , ,O,O,0.6494140625
4470, ,X,O,X,X,X, ,O,O,0.99976189054644
4471, ,O, ,X,O,X,X, ,O,0.0
4472,X, ,X,O, ,X, ,O, ,0.6539599609375
4473, ,X,X,O, ,X, ,O, ,0.3292363746345043
4474, , ,X,O,X,X, ,O, ,0.5470680803541728
4475,O,X,X,O, ,X, ,O, ,0.055701171874999955
4476, ,X,X,O,O,X, ,O, ,0.8418673400878907
4477, ,X,X,O, ,X,O,O, ,0.54921875
4478,X,X,X,O, ,X,O,O, ,0.0
4479, ,X,X,O, ,X,O,O,X,0.68359375
4480,O, ,O,X,X,O,X, , ,-0.9024843794498889
4481, , , ,X,X,X,O,O, ,0.9999999244051841
4482,O, , ,X,X,X,O,O,X,0.9982161932843496
4483,X, ,O,X, ,O,O,X,X,-0.54921875
4484,X, ,O, , ,O,O,X,X,0.41562499999999997
4485, ,X, , ,O,O, ,X,X,-0.9085726109445094
4486,X,X, ,O,O,X, , ,O,0.78092041015625
4487, ,O,X,X,X, ,O,O,X,0.902285106218162
4488, ,O,X, ,X,X,O,O,X,0.99982141790983
4489,O,X, , ,O,O, ,X,X,0.54921875
4490, ,X,O, ,O,O, ,X,X,0.41562499999999997
4491, ,X, ,O,O,O, ,X,X,-0.9957717174147547
4492, ,X, , ,O,O,O,X,X,-0.264404296875
4493,X, ,X,O,O, ,O, ,X,0.890939918262884
4494,X,X,X, ,O, ,O,O,X,0.9683236479759216
4495,X,O,O, ,O, ,X, ,X,0.9407948411125517
4496,X,O, , ,O, ,X,O,X,-0.9999999998988651
4497,O,O,X,O, ,X, ,X, ,0.6539158935546874
4498,O, ,X,O,O,X, ,X, ,0.896502161026001
4499,O, ,X,O, ,X, ,X,O,-0.7418743896484374
4500, , , ,O,X, ,X,O,X,0.9002385642609714
4501,X, ,X,O,X,O,X,O, ,0.68359375
4502,X, , ,O,X,O,X,O,X,0.822021484375
4503,X,X,X,O,X,O,X,O,O,0.999999986545747
4504,X,X, ,O,X,O,X,O,O,0.9499999872184595
4505,O,X,X, ,O,X,O,X,O,-0.9999821216263793
4506, ,X,X,O,O,X,O,X,O,0.6494140625
4507, ,X,X, ,X,O,O, , ,0.4526847332835197
4508,X,O,O,X,X, ,O, ,X,0.9943622898863396
4509, ,O,O,X,X,X,O, ,X,0.9995766943047821
4510,O,X, ,X,O, ,O,X,X,-0.9321540368932432
4511,O, , ,X,O,X,O,X,X,-0.9294759511318988
4512, ,X, ,X, ,O,X,O,O,0.36419140625
4513,O,X,O,X, ,O,X,X,O,-0.25
4514,O,X, ,X,O,O,X,X,O,-0.9995766943047821
4515, ,X, ,X, ,O,X, ,O,-0.36177001953125
4516,O, ,X,X,O,O,X, ,X,2.2707245611965135e-06
4517,X, ,O, ,X,X,X,O,O,0.0
4518, ,X,O, ,X,X,X,O,O,1.8175407826343068e-07
4519, , ,O,X,X,X,X,O,O,0.9999924575611288
4520, ,X, ,X,X, ,O,O,O,-0.99976189054644
4521,X,X,O,X,X, ,O, ,O,-0.78092041015625
4522, ,X,O,X,X,X,O, ,O,0.8998870849609375
4523,O,O,X, ,X,O, ,X,X,0.0
4524,X, ,O, ,X,O,X, , ,-0.43357666015625
4525,X, , ,O,O,X,O,X,X,-0.1862890625
4526,X,X,X,O, ,X,O, ,O,0.86651611328125
4527, ,X,X,O, ,X,O,X,O,-0.45403320312499995
4528,O,X,X,O, ,X,O,X,O,-0.68359375
4529,X,O, , , ,X,O, , ,0.602598985595703
4530,X, , , , ,X,O,O, ,0.49303107920169825
4531,X, , , , ,X,O, ,O,-0.022330303716378976
4532,X, ,O,X, ,O,O, ,X,0.71328857421875
4533,X, ,O,X, ,O, ,O,X,0.6944393310546875
4534, ,O,O,X,O, ,X,X, ,0.724560546875
4535,O,O, ,X,O,X,X,X, ,-0.54921875
4536,X,O, , , ,X, , ,O,0.6539158935546874
4537,X,X, , , ,X,O, ,O,-0.803555585503485
4538,X,X,O,O, , ,O,X, ,0.724560546875
4539,X,X, ,O, , ,O,X,O,0.7014042968749999
4540,X,X,O,O,X,O, , , ,0.9461180732187101
4541,X,X,X,O,X,O, , ,O,0.9999976135252009
4542,X,X, ,O,X,O,X, ,O,-0.41562499999999997
4543,X,X, ,O,X,O, ,X,O,0.7626953125
4544,X,X,O,O,X,O,X, ,O,-0.9249153137207031
4545,X,O, ,X, ,X,O,O,X,0.0
4546,X,O, , ,X,X,O,O,X,0.0
4547,X,X, ,O,O,X, ,X,O,0.2256250237279372
4548,X,O,X,O, ,X,O, , ,0.16075781249999999
4549,X,O,X,O, ,X, ,O, ,0.4956699218749999
4550,X,X,O,X, ,O,O,X,O,-0.578125
4551, ,X, ,X,X,O, ,O, ,-0.5860961914062499
4552, ,O, ,X,X,O, ,O,X,0.5860961914062499
4553, ,O,X,X,X,O,O,O,X,0.9496983946921573
4554,O,O,X,X,X,O,X,O,X,0.999999994323987
4555, , , ,X,X,O, ,O, ,0.8508381208670003
4556, ,O, ,X,X,O, , ,X,0.013563940429687496
4557, ,O, , ,X,O, ,X,X,0.902486031944763
4558,X,O,X,X,O,O, ,O,X,-0.9999924575611288
4559,X,X,O,X,X,O,O,O, ,0.78092041015625
4560, ,O,X,X,X, ,O,O, ,0.38213088989257804
4561, , ,X,X,X,O,O,O, ,-0.21891478277556597
4562,X, ,O,X,X, ,O,O,X,0.68359375
4563,O,X,O,X,X, ,X, ,O,-0.724560546875
4564,X,X,O, ,O, , , ,X,-0.8098267602769342
4565,X,X,O, ,O, , ,O,X,-0.18737965709127735
4566, ,X,X, , , ,O,X,O,0.8739120922982693
4567, ,X,O, , ,X,O,X,O,0.2375
4568, ,X, ,O, ,X,O,X,O,0.41562499999999997
4569, ,X, , ,O,X,O,X,O,-0.8755772992440007
4570,O,X, ,X, ,X,O,X,O,0.0
4571,O,X, , ,X,X,O,X,O,0.9436864852905273
4572,O,X,X,X, , , ,O,O,-0.6374677429199219
4573,O,X, ,X, , ,O,X,O,0.0
4574, ,X, ,X, ,O,O,X,O,0.41562499999999997
4575,O,X,X,X,O, ,O,X,O,-0.9999989932059441
4576,X,X,O,O, ,X,X,O, ,0.0
4577,X,O,X,O, , ,X,O,X,-0.2887109375
4578,X,O, ,O,X, ,X,O,X,0.9999996814440681
4579,X,O, ,O, ,X,X,O,X,-0.2375
4580,X,O,X,O,X,O,X,O,X,0.25
4581,X,O,X,O, ,O,X,O,X,0.2375
4582, ,O,X,O,X, ,O, ,X,0.9459831315440169
4583, , ,X,O,X,O,O, ,X,0.6494140625
4584,X, ,O,O,O, , ,X,X,0.2375
4585,X, ,O, ,O,O, ,X,X,0.41562499999999997
